Experiment	bias spectroscopy	
616.667E-6	177.053E-15	10.5826E-3	10.1560E-3	1.09058E+0	-10.6281E-9
608.333E-6	153.554E-15	1.41713E-3	10.6602E-3	1.09059E+0	-10.6281E-9
600.000E-6	99.3347E-15	4.68496E-3	11.8212E-3	1.09057E+0	-10.6281E-9
591.667E-6	139.516E-15	-5.84320E-3	3.47565E-3	1.09058E+0	-10.6281E-9
583.333E-6	130.056E-15	-2.76479E-3	11.3249E-3	1.09058E+0	-10.6281E-9
575.000E-6	138.804E-15	2.55035E-3	-94.4008E-6	1.09058E+0	-10.6281E-9
566.667E-6	53.9653E-15	-424.194E-6	-3.41614E-3	1.09058E+0	-10.6281E-9
558.333E-6	109.507E-15	-7.74862E-3	-19.1196E-3	1.09058E+0	-10.6281E-9
550.000E-6	91.2984E-15	-12.2656E-3	-9.97335E-3	1.09059E+0	-10.6281E-9
541.667E-6	55.7963E-15	-2.41577E-3	-3.37362E-3	1.09058E+0	-10.6281E-9
533.333E-6	109.100E-15	-13.8759E-3	-962.423E-6	1.09057E+0	-10.6281E-9
525.000E-6	108.388E-15	-14.7100E-3	-6.46057E-3	1.09057E+0	-10.6281E-9
516.667E-6	83.6690E-15	-15.5536E-3	-4.81639E-3	1.09058E+0	-10.6281E-9
508.333E-6	11.7493E-15	80.0578E-6	-7.28780E-3	1.09059E+0	-10.6281E-9
500.000E-6	100.149E-15	-3.46486E-3	-7.94281E-3	1.09059E+0	-10.6281E-9
491.667E-6	95.5709E-15	2.78290E-3	7.04834E-3	1.09058E+0	-10.6281E-9
483.333E-6	79.1931E-15	4.14510E-3	6.18073E-3	1.09058E+0	-10.6281E-9
475.000E-6	130.666E-15	9.13849E-3	3.50545E-3	1.09058E+0	-10.6281E-9
466.667E-6	114.085E-15	7.46633E-3	-8.04881E-3	1.09058E+0	-10.6281E-9
458.333E-6	115.916E-15	10.5119E-3	-37.4350E-6	1.09058E+0	-10.6281E-9
450.000E-6	117.747E-15	12.2808E-3	-8.83911E-3	1.09057E+0	-10.6281E-9
441.667E-6	47.2514E-15	1.85445E-3	-10.4574E-3	1.09058E+0	-10.6281E-9
433.333E-6	79.2948E-15	363.973E-6	-14.4223E-3	1.09058E+0	-10.6281E-9
425.000E-6	135.345E-15	-4.56136E-3	-6.34776E-3	1.09058E+0	-10.6281E-9
416.667E-6	74.6155E-15	344.340E-6	-8.08960E-3	1.09057E+0	-10.6281E-9
408.333E-6	38.2996E-15	-7.46256E-3	-7.49390E-3	1.09058E+0	-10.6281E-9
400.000E-6	82.2449E-15	-5.16347E-3	-2.34639E-3	1.09057E+0	-10.6281E-9
391.667E-6	98.5209E-15	-4.95789E-3	-3.64288E-3	1.09058E+0	-10.6281E-9
383.333E-6	69.3258E-15	7.40580E-3	-1.63991E-3	1.09057E+0	-10.6281E-9
375.000E-6	152.599E-18	-1.10362E-3	-5.85663E-3	1.09058E+0	-10.6281E-9
366.667E-6	114.695E-15	-4.51843E-3	-399.984E-6	1.09059E+0	-10.6281E-9
358.333E-6	83.6690E-15	-7.60681E-3	-4.19637E-3	1.09057E+0	-10.6281E-9
350.000E-6	56.5084E-15	-1.75710E-3	-1.05621E-3	1.09057E+0	-10.6281E-9
341.667E-6	-36.2650E-15	8.62010E-3	-8.28613E-3	1.09059E+0	-10.6281E-9
333.333E-6	76.4465E-15	4.51121E-3	-3.43262E-3	1.09057E+0	-10.6281E-9
325.000E-6	77.8707E-15	1.50167E-3	-5.98765E-3	1.09058E+0	-10.6281E-9
316.667E-6	-457.756E-18	-6.16821E-3	-1.71631E-3	1.09058E+0	-10.6281E-9
308.333E-6	52.9480E-15	-1.01491E-3	-3.24443E-3	1.09059E+0	-10.6281E-9
300.000E-6	106.557E-15	996.704E-6	-6.16069E-3	1.09059E+0	-10.6281E-9
291.667E-6	75.9379E-15	9.56462E-3	-8.69843E-3	1.09059E+0	-10.6281E-9
283.333E-6	58.3394E-15	5.48025E-3	-6.35763E-3	1.09059E+0	-10.6281E-9
275.000E-6	70.5465E-15	12.2003E-3	1.00718E-3	1.09059E+0	-10.6281E-9
266.667E-6	122.325E-15	6.56850E-3	3.66557E-3	1.09058E+0	-10.6281E-9
258.333E-6	7.88372E-15	3.90910E-3	15.1170E-3	1.09058E+0	-10.6281E-9
250.000E-6	16.6321E-15	-2.11721E-3	7.20876E-3	1.09057E+0	-10.6281E-9
241.667E-6	30.5685E-15	-6.24736E-3	2.79053E-3	1.09057E+0	-10.6281E-9
233.333E-6	18.9718E-15	-2.04661E-3	662.130E-6	1.09058E+0	-10.6281E-9
225.000E-6	53.6601E-15	3.05756E-3	8.86515E-3	1.09057E+0	-10.6281E-9
216.667E-6	27.9236E-15	8.11666E-3	3.89058E-3	1.09057E+0	-10.6281E-9
208.333E-6	85.9070E-15	2.01589E-3	5.19704E-3	1.09058E+0	-10.6281E-9
200.000E-6	63.9343E-15	4.51884E-3	4.60958E-3	1.09058E+0	-10.6281E-9
191.667E-6	41.5548E-15	7.44456E-3	9.00533E-3	1.09059E+0	-10.6281E-9
183.333E-6	-17.5476E-15	22.1573E-3	11.2512E-3	1.09058E+0	-10.6281E-9
175.000E-6	69.9361E-15	14.9468E-3	5.72774E-3	1.09058E+0	-10.6281E-9
166.667E-6	88.0432E-15	451.660E-6	98.4701E-6	1.09057E+0	-10.6281E-9
158.333E-6	29.0426E-15	-9.15568E-3	-2.86641E-3	1.09058E+0	-10.6281E-9
150.000E-6	-1.37328E-15	2.01894E-3	5.29592E-3	1.09057E+0	-10.6281E-9
141.667E-6	44.5048E-15	9.11153E-3	-1.81132E-3	1.09057E+0	-10.6281E-9
133.333E-6	54.5756E-15	9.12231E-3	-5.44515E-3	1.09058E+0	-10.6281E-9
125.000E-6	21.3115E-15	2.11690E-3	-12.1512E-3	1.09057E+0	-10.6281E-9
116.667E-6	13.5803E-15	-2.08872E-3	-11.7835E-3	1.09058E+0	-10.6281E-9
108.333E-6	63.1205E-15	4.65698E-3	-14.7093E-3	1.09058E+0	-10.6281E-9
100.000E-6	132.802E-15	608.622E-6	-6.87693E-3	1.09058E+0	-10.6281E-9
91.6667E-6	17.6493E-15	2.00714E-3	-5.39998E-3	1.09057E+0	-10.6281E-9
83.3333E-6	35.4513E-15	-4.71079E-3	-4.85748E-3	1.09058E+0	-10.6281E-9
75.0000E-6	115.814E-15	-8.96250E-3	-8.70605E-3	1.09058E+0	-10.6281E-9
66.6667E-6	129.039E-15	-11.0213E-3	-12.9044E-3	1.09058E+0	-10.6281E-9
58.3333E-6	100.149E-15	-5.48808E-3	-7.73488E-3	1.09058E+0	-10.6281E-9
50.0000E-6	85.2966E-15	-9.98688E-3	-4.54397E-3	1.09057E+0	-10.6281E-9
41.6667E-6	81.1259E-15	-5.26072E-3	-1.01878E-3	1.09058E+0	-10.6281E-9
33.3333E-6	42.4703E-15	-1.41754E-3	-7.13420E-3	1.09058E+0	-10.6281E-9
25.0000E-6	29.2460E-15	1.55202E-3	-4.11570E-3	1.09058E+0	-10.6281E-9
16.6667E-6	31.5857E-15	1.61041E-3	-8.52366E-3	1.09058E+0	-10.6281E-9
8.33333E-6	30.9754E-15	1.76727E-3	-9.90631E-3	1.09058E+0	-10.6281E-9
0.00000E+0	-762.930E-18	8.38582E-3	-9.61202E-3	1.09058E+0	-10.6281E-9
-8.33333E-6	-83.4656E-15	6.37309E-3	-3.60392E-3	1.09057E+0	-10.6281E-9
-16.6667E-6	-76.9551E-15	6.23596E-3	-6.62862E-3	1.09057E+0	-10.6281E-9
-25.0000E-6	-966.378E-18	-1.10881E-3	-11.5700E-3	1.09057E+0	-10.6281E-9
-33.3333E-6	40.7410E-15	-4.45231E-3	-14.4455E-3	1.09058E+0	-10.6281E-9
-41.6667E-6	-38.2996E-15	-9.38721E-3	-6.54683E-3	1.09059E+0	-10.6281E-9
-50.0000E-6	-24.2615E-15	-5.43518E-3	3.84196E-3	1.09058E+0	-10.6281E-9
-58.3333E-6	49.9980E-15	-9.48975E-3	620.015E-6	1.09058E+0	-10.6281E-9
-66.6667E-6	-22.8373E-15	-13.8897E-3	2.28007E-3	1.09057E+0	-10.6281E-9
-75.0000E-6	-50.8118E-15	-15.6579E-3	1.76107E-3	1.09058E+0	-10.6281E-9
-83.3333E-6	14.1907E-15	-10.0814E-3	269.979E-6	1.09056E+0	-10.6281E-9
-91.6667E-6	67.0878E-15	-7.16939E-3	-5.73008E-3	1.09058E+0	-10.6281E-9
-100.000E-6	-73.4965E-15	-11.3057E-3	-331.116E-6	1.09058E+0	-10.6281E-9
-108.333E-6	-18.4631E-15	-11.0143E-3	-4.31834E-3	1.09057E+0	-10.6281E-9
-116.667E-6	85.2966E-15	-9.67631E-3	-5.99518E-3	1.09058E+0	-10.6281E-9
-125.000E-6	11.4441E-15	-3.72152E-3	-3.65326E-3	1.09058E+0	-10.6281E-9
-133.333E-6	-44.9117E-15	-1.01980E-3	-1.98730E-3	1.09057E+0	-10.6281E-9
-141.667E-6	22.2270E-15	7.17662E-3	-1.23606E-3	1.09058E+0	-10.6281E-9
-150.000E-6	84.1777E-15	3.26630E-3	3.20384E-3	1.09058E+0	-10.6281E-9
-158.333E-6	-10.0199E-15	-3.08370E-3	5.67301E-3	1.09058E+0	-10.6281E-9
-166.667E-6	-27.6184E-15	-8.23181E-3	-2.28882E-3	1.09057E+0	-10.6281E-9
-175.000E-6	27.4150E-15	1.82353E-3	-2.10154E-3	1.09059E+0	-10.6281E-9
-183.333E-6	61.8998E-15	5.26032E-3	-3.18868E-3	1.09057E+0	-10.6281E-9
-191.667E-6	-24.6684E-15	-1.57817E-3	-4.05924E-3	1.09058E+0	-10.6281E-9
-200.000E-6	-20.1925E-15	-5.49225E-3	-7.67792E-3	1.09057E+0	-10.6281E-9
-208.333E-6	-27.5167E-15	-7.01813E-3	-4.09566E-3	1.09059E+0	-10.6281E-9
-216.667E-6	25.5839E-15	-5.46519E-3	-3.39223E-3	1.09059E+0	-10.6281E-9
-225.000E-6	16.0217E-15	-10.0094E-3	2.08323E-3	1.09059E+0	-10.6281E-9
-233.333E-6	-33.8236E-15	-8.54309E-3	5.90373E-3	1.09057E+0	-10.6281E-9
-241.667E-6	12.1562E-15	-6.13525E-3	6.68132E-3	1.09057E+0	-10.6281E-9
-250.000E-6	-28.9408E-15	-124.308E-6	5.77667E-3	1.09057E+0	-10.6281E-9
-258.333E-6	-8.59578E-15	1.90501E-3	6.92657E-3	1.09058E+0	-10.6281E-9
-266.667E-6	-20.1925E-15	6.42039E-3	9.95677E-3	1.09058E+0	-10.6281E-9
-275.000E-6	6.76474E-15	5.67444E-3	4.52769E-3	1.09058E+0	-10.6281E-9
-283.333E-6	12.1562E-15	7.44130E-3	1.44979E-3	1.09058E+0	-10.6281E-9
-291.667E-6	-6.66299E-15	6.84011E-3	390.014E-6	1.09059E+0	-10.6281E-9
-300.000E-6	-59.6619E-15	4.91008E-3	2.97811E-3	1.09058E+0	-10.6281E-9
-308.333E-6	44.1996E-15	762.634E-6	-5.56244E-3	1.09058E+0	-10.6281E-9
-316.667E-6	4.11988E-15	-5.87840E-3	-6.05713E-3	1.09058E+0	-10.6281E-9
-325.000E-6	-19.7855E-15	-2.73407E-3	305.684E-6	1.09058E+0	-10.6281E-9
-333.333E-6	9.91822E-15	3.64329E-3	2.77710E-3	1.09057E+0	-10.6281E-9
-341.667E-6	31.8909E-15	13.8516E-3	-7.91158E-3	1.09058E+0	-10.6281E-9
-350.000E-6	-25.3804E-15	11.3496E-3	-15.7926E-3	1.09057E+0	-10.6281E-9
-358.333E-6	-46.2341E-15	-276.998E-6	-13.1531E-3	1.09058E+0	-10.6281E-9
-366.667E-6	-25.1770E-15	-11.2623E-3	-11.8070E-3	1.09059E+0	-10.6281E-9
-375.000E-6	22.0235E-15	-11.6660E-3	-6.28398E-3	1.09058E+0	-10.6281E-9
-383.333E-6	-42.7755E-15	-11.7855E-3	-1.77348E-3	1.09057E+0	-10.6281E-9
-391.667E-6	-116.119E-15	-8.07658E-3	-3.06936E-3	1.09057E+0	-10.6281E-9
-400.000E-6	-29.6529E-15	-4.75362E-3	-8.87329E-3	1.09058E+0	-10.6281E-9
-408.333E-6	44.7083E-15	-4.87050E-3	-2.94668E-3	1.09059E+0	-10.6281E-9
-416.667E-6	-90.9932E-15	-4.46330E-3	-587.362E-6	1.09056E+0	-10.6281E-9
-425.000E-6	-89.0605E-15	897.013E-6	-2.15658E-3	1.09058E+0	-10.6281E-9
-433.333E-6	-15.4114E-15	9.24235E-3	-8.20343E-3	1.09058E+0	-10.6281E-9
-441.667E-6	27.3132E-15	4.95585E-3	-8.80432E-3	1.09058E+0	-10.6281E-9
-450.000E-6	-21.9218E-15	117.289E-6	-3.48033E-3	1.09058E+0	-10.6281E-9
-458.333E-6	-96.3847E-15	-5.24282E-3	-694.377E-6	1.09058E+0	-10.6281E-9
-466.667E-6	6.76474E-15	-6.65059E-3	-1.26190E-3	1.09058E+0	-10.6281E-9
-475.000E-6	-6.45954E-15	-5.88694E-3	2.71149E-3	1.09058E+0	-10.6281E-9
-483.333E-6	-75.6327E-15	-804.850E-6	9.12496E-3	1.09059E+0	-10.6281E-9
-491.667E-6	-72.0723E-15	-1.30534E-3	4.56421E-3	1.09058E+0	-10.6281E-9
-500.000E-6	-26.2960E-15	-2.44436E-3	-658.264E-6	1.09057E+0	-10.6281E-9
-508.333E-6	-71.1568E-15	292.460E-6	-6.59597E-3	1.09058E+0	-10.6281E-9
-516.667E-6	-123.545E-15	4.11530E-3	877.686E-6	1.09056E+0	-10.6281E-9
-525.000E-6	-56.6101E-15	2.65116E-3	2.03685E-3	1.09057E+0	-10.6281E-9
-533.333E-6	-35.1461E-15	-7.87211E-3	-7.74384E-3	1.09057E+0	-10.6281E-9
-541.667E-6	-76.9551E-15	-11.3708E-3	-16.0071E-3	1.09058E+0	-10.6281E-9
-550.000E-6	-159.556E-15	-5.99996E-3	-7.94139E-3	1.09057E+0	-10.6281E-9
-558.333E-6	-101.674E-15	1.26394E-3	3.42173E-3	1.09057E+0	-10.6281E-9
-566.667E-6	-82.0414E-15	-3.55347E-3	-1.58274E-3	1.09057E+0	-10.6281E-9
-575.000E-6	-180.105E-15	-3.29915E-3	-10.5067E-3	1.09058E+0	-10.6281E-9
-583.333E-6	-147.044E-15	3.57880E-3	-11.8531E-3	1.09057E+0	-10.6281E-9
-591.667E-6	-102.692E-15	6.78803E-3	-9.63084E-3	1.09058E+0	-10.6281E-9
-600.000E-6	-114.390E-15	258.687E-6	-15.5806E-3	1.09058E+0	-10.6281E-9
-608.333E-6	-191.193E-15	-289.408E-6	-13.1006E-3	1.09058E+0	-10.6281E-9
-616.667E-6	-179.291E-15	3.56069E-3	-10.2026E-3	1.09058E+0	-10.6281E-9
-625.000E-6	-201.569E-15	6.40523E-3	-9.64091E-3	1.09058E+0	-10.6281E-9
-633.333E-6	-148.875E-15	14.5717E-3	-12.1001E-3	1.09057E+0	-10.6281E-9
-641.667E-6	-214.386E-15	13.6258E-3	-6.26078E-3	1.09058E+0	-10.6281E-9
-650.000E-6	-271.962E-15	8.90645E-3	990.804E-6	1.09057E+0	-10.6281E-9
-658.333E-6	-272.573E-15	6.83350E-3	2.31567E-3	1.09057E+0	-10.6281E-9
-666.667E-6	-262.705E-15	9.98067E-3	-1.69739E-3	1.09058E+0	-10.6281E-9
-675.000E-6	-340.017E-15	9.67712E-3	-11.3622E-3	1.09058E+0	-10.6281E-9
-683.333E-6	-406.138E-15	12.4422E-3	-10.8832E-3	1.09059E+0	-10.6281E-9
-691.667E-6	-327.810E-15	12.3357E-3	2.60244E-3	1.09058E+0	-10.6281E-9
-700.000E-6	-342.967E-15	14.1359E-3	9.77977E-3	1.09059E+0	-10.6281E-9
-708.333E-6	-463.816E-15	13.4830E-3	-658.976E-6	1.09059E+0	-10.6281E-9
-716.667E-6	-522.817E-15	8.51674E-3	-6.52751E-3	1.09058E+0	-10.6281E-9
-725.000E-6	-477.549E-15	9.28212E-3	-13.6898E-3	1.09058E+0	-10.6281E-9
-733.333E-6	-506.846E-15	14.2324E-3	-10.1149E-3	1.09058E+0	-10.6281E-9
-741.667E-6	-558.624E-15	15.6059E-3	-2.29106E-3	1.09057E+0	-10.6281E-9
-750.000E-6	-489.756E-15	10.8344E-3	-2.69073E-3	1.09057E+0	-10.6281E-9
-758.333E-6	-501.658E-15	5.29083E-3	-10.3474E-3	1.09056E+0	-10.6281E-9
-766.667E-6	-462.290E-15	-9.65505E-3	-19.8224E-3	1.09058E+0	-10.6281E-9
-775.000E-6	-531.667E-15	-16.9047E-3	-20.8666E-3	1.09057E+0	-10.6281E-9
-783.333E-6	-507.863E-15	-16.6548E-3	-8.01646E-3	1.09059E+0	-10.6281E-9
-791.667E-6	-412.242E-15	-6.89484E-3	4.00960E-3	1.09058E+0	-10.6281E-9
-800.000E-6	-451.813E-15	1.80929E-3	-1.31653E-3	1.09058E+0	-10.6281E-9
-808.333E-6	-449.270E-15	1.10372E-3	-6.06812E-3	1.09057E+0	-10.6281E-9
-816.667E-6	-459.544E-15	-4.13411E-3	-8.60575E-3	1.09057E+0	-10.6281E-9
-825.000E-6	-374.603E-15	-4.16565E-3	-6.62486E-3	1.09057E+0	-10.6281E-9
-833.333E-6	-441.030E-15	1.37258E-3	-7.58789E-3	1.09056E+0	-10.6281E-9
-841.667E-6	-520.681E-15	7.52624E-3	-6.09304E-3	1.09057E+0	-10.6281E-9
-850.000E-6	-501.048E-15	5.58675E-3	-7.40946E-3	1.09058E+0	-10.6281E-9
-858.333E-6	-537.058E-15	-5.16479E-3	-9.23879E-3	1.09058E+0	-10.6281E-9
-866.667E-6	-607.351E-15	-426.432E-6	-8.98020E-3	1.09057E+0	-10.6281E-9
-875.000E-6	-677.032E-15	6.21847E-3	-4.89492E-3	1.09058E+0	-10.6281E-9
-883.333E-6	-669.708E-15	10.2169E-3	3.29529E-3	1.09058E+0	-10.6281E-9
-891.667E-6	-757.090E-15	12.6758E-3	3.50657E-3	1.09058E+0	-10.6281E-9
-900.000E-6	-947.113E-15	22.9600E-3	-3.33242E-3	1.09058E+0	-10.6281E-9
-908.333E-6	-1.02554E-12	26.8963E-3	-3.79466E-3	1.09058E+0	-10.6281E-9
-916.667E-6	-1.04945E-12	26.9320E-3	1.30961E-3	1.09058E+0	-10.6281E-9
-925.000E-6	-1.10245E-12	25.4709E-3	-4.61639E-3	1.09058E+0	-10.6281E-9
-933.333E-6	-1.24578E-12	16.4661E-3	-2.47793E-3	1.09057E+0	-10.6281E-9
-941.667E-6	-1.30966E-12	9.04765E-3	-1.58732E-3	1.09058E+0	-10.6281E-9
-950.000E-6	-1.32278E-12	9.17430E-3	1.64714E-3	1.09059E+0	-10.6281E-9
-958.333E-6	-1.39114E-12	14.2594E-3	5.50130E-3	1.09058E+0	-10.6281E-9
-966.667E-6	-1.60762E-12	11.5231E-3	9.13106E-3	1.09059E+0	-10.6281E-9
-975.000E-6	-1.65512E-12	10.2658E-3	9.58628E-3	1.09058E+0	-10.6281E-9
-983.333E-6	-1.67872E-12	11.2305E-3	6.08409E-3	1.09057E+0	-10.6281E-9
-991.667E-6	-1.93263E-12	23.6262E-3	2.65066E-3	1.09058E+0	-10.6281E-9
-1.00000E-3	-2.15062E-12	34.8597E-3	1.54643E-3	1.09057E+0	-10.6281E-9
-1.00833E-3	-2.26527E-12	44.3679E-3	6.18174E-3	1.09058E+0	-10.6281E-9
-1.01667E-3	-2.47391E-12	42.7776E-3	-86.8734E-6	1.09058E+0	-10.6281E-9
-1.02500E-3	-2.61225E-12	37.1935E-3	-6.85059E-3	1.09058E+0	-10.6281E-9
-1.03333E-3	-2.80034E-12	37.9581E-3	-8.21920E-3	1.09057E+0	-10.6281E-9
-1.04167E-3	-2.99047E-12	40.6273E-3	-2.84383E-3	1.09056E+0	-10.6281E-9
-1.05000E-3	-3.13746E-12	43.9437E-3	-8.61908E-3	1.09057E+0	-10.6281E-9
-1.05833E-3	-3.34732E-12	48.9706E-3	-11.7868E-3	1.09058E+0	-10.6281E-9
-1.06667E-3	-3.67437E-12	52.3064E-3	-9.48781E-3	1.09058E+0	-10.6281E-9
-1.07500E-3	-3.85391E-12	46.9130E-3	-8.08502E-3	1.09058E+0	-10.6281E-9
-1.08333E-3	-4.03122E-12	58.9994E-3	-9.34814E-3	1.09058E+0	-10.6281E-9
-1.09167E-3	-4.42296E-12	70.3009E-3	-8.69151E-3	1.09058E+0	-10.6281E-9
-1.10000E-3	-4.90280E-12	74.2507E-3	-5.73812E-3	1.09058E+0	-10.6281E-9
-1.10833E-3	-5.55456E-12	87.8708E-3	-5.80027E-3	1.09058E+0	-10.6281E-9
-1.11667E-3	-6.14151E-12	129.317E-3	-5.24139E-3	1.09058E+0	-10.6281E-9
-1.12500E-3	-7.16690E-12	186.581E-3	-10.6899E-3	1.09057E+0	-10.6281E-9
-1.13333E-3	-8.40459E-12	240.918E-3	-5.92194E-3	1.09058E+0	-10.6281E-9
-1.14167E-3	-9.50333E-12	287.337E-3	2.76805E-3	1.09056E+0	-10.6281E-9
-1.15000E-3	-10.5453E-12	329.510E-3	614.217E-6	1.09058E+0	-10.6281E-9
-1.15833E-3	-11.5909E-12	340.769E-3	-13.2025E-3	1.09058E+0	-10.6281E-9
-1.16667E-3	-12.2342E-12	302.208E-3	-14.5513E-3	1.09059E+0	-10.6281E-9
-1.17500E-3	-12.4785E-12	235.657E-3	-5.16378E-3	1.09059E+0	-10.6281E-9
-1.18333E-3	-12.5890E-12	157.671E-3	4.51375E-3	1.09058E+0	-10.6281E-9
-1.19167E-3	-12.5678E-12	89.0772E-3	-4.81832E-3	1.09058E+0	-10.6281E-9
-1.20000E-3	-12.3855E-12	23.6740E-3	-10.2155E-3	1.09059E+0	-10.6281E-9
-1.20833E-3	-12.1168E-12	-24.5526E-3	-583.903E-6	1.09058E+0	-10.6281E-9
-1.21667E-3	-11.9384E-12	-59.1381E-3	-1.44053E-3	1.09058E+0	-10.6281E-9
-1.22500E-3	-11.5985E-12	-79.4882E-3	-7.73153E-3	1.09059E+0	-10.6281E-9
-1.23333E-3	-11.2574E-12	-84.3700E-3	-12.9154E-3	1.09058E+0	-10.6281E-9
-1.24167E-3	-11.0691E-12	-83.5603E-3	-16.1628E-3	1.09058E+0	-10.6281E-9
-1.25000E-3	-10.8052E-12	-85.9558E-3	-19.7213E-3	1.09058E+0	-10.6281E-9
-1.25833E-3	-10.5971E-12	-79.4938E-3	-8.01025E-3	1.09059E+0	-10.6281E-9
-1.26667E-3	-10.3854E-12	-65.8043E-3	6.85181E-3	1.09058E+0	-10.6281E-9
-1.27500E-3	-10.4051E-12	-55.2671E-3	13.4182E-3	1.09058E+0	-10.6281E-9
-1.28333E-3	-10.3440E-12	-44.3422E-3	3.98122E-3	1.09060E+0	-10.6281E-9
-1.29167E-3	-10.2783E-12	-33.8223E-3	-780.843E-6	1.09060E+0	-10.6281E-9
-1.30000E-3	-10.3192E-12	-11.0405E-3	-491.231E-6	1.09059E+0	-10.6281E-9
-1.30833E-3	-10.5545E-12	9.72331E-3	-290.222E-6	1.09059E+0	-10.6281E-9
-1.31667E-3	-10.7257E-12	27.8951E-3	1.49343E-3	1.09059E+0	-10.6281E-9
-1.32500E-3	-11.1552E-12	40.4272E-3	4.66136E-3	1.09060E+0	-10.6281E-9
-1.33333E-3	-11.4631E-12	61.5916E-3	3.02297E-3	1.09059E+0	-10.6281E-9
-1.34167E-3	-11.8591E-12	87.8321E-3	-6.25651E-3	1.09058E+0	-10.6281E-9
-1.35000E-3	-12.6102E-12	116.293E-3	-2.84251E-3	1.09057E+0	-10.6281E-9
-1.35833E-3	-13.4654E-12	145.810E-3	962.016E-6	1.09059E+0	-10.6281E-9
-1.36667E-3	-14.3392E-12	181.427E-3	7.13043E-3	1.09059E+0	-10.6281E-9
-1.37500E-3	-15.5641E-12	227.058E-3	5.90118E-3	1.09059E+0	-10.6281E-9
-1.38333E-3	-17.6427E-12	284.153E-3	-1.99849E-3	1.09059E+0	-10.6281E-9
-1.39167E-3	-20.3565E-12	370.773E-3	-11.0837E-3	1.09058E+0	-10.6281E-9
-1.40000E-3	-23.5511E-12	508.316E-3	-5.71991E-3	1.09059E+0	-10.6281E-9
-1.40833E-3	-27.5376E-12	719.548E-3	-8.38898E-3	1.09059E+0	-10.6281E-9
-1.41667E-3	-34.1512E-12	986.578E-3	-28.4901E-3	1.09059E+0	-10.6281E-9
-1.42500E-3	-41.9195E-12	1.30581E+0	-23.3982E-3	1.09059E+0	-10.6281E-9
-1.43333E-3	-48.1906E-12	1.67853E+0	-1.06903E-3	1.09059E+0	-10.6281E-9
-1.44167E-3	-55.6941E-12	2.02362E+0	-12.2874E-3	1.09059E+0	-10.6281E-9
-1.45000E-3	-64.5108E-12	2.18616E+0	-45.8455E-3	1.09058E+0	-10.6281E-9
-1.45833E-3	-70.4043E-12	2.11293E+0	-36.9173E-3	1.09058E+0	-10.6281E-9
-1.46667E-3	-73.9418E-12	1.86068E+0	2.17397E-3	1.09059E+0	-10.6281E-9
-1.47500E-3	-77.3770E-12	1.48178E+0	9.01917E-3	1.09059E+0	-10.6281E-9
-1.48333E-3	-79.5809E-12	1.03727E+0	-4.50124E-3	1.09058E+0	-10.6281E-9
-1.49167E-3	-81.5862E-12	661.608E-3	-5.00102E-3	1.09059E+0	-10.6281E-9
-1.50000E-3	-82.8321E-12	460.969E-3	1.74978E-3	1.09058E+0	-10.6281E-9
-1.50833E-3	-84.6506E-12	428.601E-3	-2.05556E-3	1.09058E+0	-10.6281E-9
-1.51667E-3	-86.5579E-12	481.636E-3	-11.8825E-3	1.09058E+0	-10.6281E-9
-1.52500E-3	-87.7388E-12	544.304E-3	-8.89170E-3	1.09058E+0	-10.6281E-9
-1.53333E-3	-88.8366E-12	539.617E-3	-1.34664E-3	1.09058E+0	-10.6281E-9
-1.54167E-3	-90.0227E-12	447.028E-3	848.389E-6	1.09058E+0	-10.6281E-9
-1.55000E-3	-90.5996E-12	298.090E-3	-2.63407E-3	1.09058E+0	-10.6281E-9
-1.55833E-3	-90.2455E-12	169.898E-3	2.80660E-3	1.09059E+0	-10.6281E-9
-1.56667E-3	-90.8991E-12	130.602E-3	-3.83809E-3	1.09060E+0	-10.6281E-9
-1.57500E-3	-92.6832E-12	164.078E-3	-9.83978E-3	1.09059E+0	-10.6281E-9
-1.58333E-3	-93.6441E-12	234.590E-3	-10.0347E-3	1.09058E+0	-10.6281E-9
-1.59167E-3	-94.6473E-12	307.106E-3	-6.35417E-3	1.09058E+0	-10.6281E-9
-1.60000E-3	-95.6577E-12	339.470E-3	-7.66459E-3	1.09058E+0	-10.6281E-9
-1.60833E-3	-96.2214E-12	281.568E-3	-11.1145E-3	1.09058E+0	-10.6281E-9
-1.61667E-3	-95.9864E-12	185.427E-3	2.78147E-3	1.09058E+0	-10.6281E-9
-1.62500E-3	-96.6126E-12	87.8868E-3	17.1253E-3	1.09058E+0	-10.6281E-9
-1.63333E-3	-96.3193E-12	-12.3019E-3	11.4008E-3	1.09059E+0	-10.6281E-9
-1.64167E-3	-95.6936E-12	-113.513E-3	354.614E-6	1.09059E+0	-10.6281E-9
-1.65000E-3	-94.9852E-12	-180.877E-3	4.47205E-3	1.09059E+0	-10.6281E-9
-1.65833E-3	-94.6932E-12	-186.357E-3	-3.85681E-3	1.09059E+0	-10.6281E-9
-1.66667E-3	-94.9242E-12	-134.142E-3	-13.5178E-3	1.09059E+0	-10.6281E-9
-1.67500E-3	-95.0284E-12	-40.7035E-3	-19.2021E-3	1.09059E+0	-10.6281E-9
-1.68333E-3	-95.0302E-12	60.3513E-3	-12.5301E-3	1.09058E+0	-10.6281E-9
